,chars,lines,line_num,scene_setup,mod_lines,line_stemmed,scene_setup_stemmed
604,Clopin,"        Gather around, everybody!  There's good ""noose"" tonight!

(The gypsies laugh.)

",2244,(The gypsies laugh.),"        Gather around, everybody!  There's good ""noose"" tonight!

 

",gather around everybodi good noos tonight gypsi laugh,gypsi laugh
605,Clopin,"        It's a double header, a couple of Frollo's spies!

(The crowd boos.)

",2248,(The crowd boos.),"        It's a double header, a couple of Frollo's spies!

 

",doubl header coupl frollo spi crowd boo,crowd boo
606,Clopin,"        And not just any spies!  His captain of the guard, and
               his loyal, bell ringing henchman!

",2252,,"        And not just any spies!  His captain of the guard, and                his loyal, bell ringing henchman!  ",not spi captain guard loyal bell ring henchman,
607,Clopin,"        JUSTICE IS SWIFT IN THE COURT OF MIRACLES
               I AM THE LAWYERS AND JUDGE ALL IN ONE
               WE LIKE TO GET THE TRIAL OVER WITH QUICKLY
               BECAUSE IT'S THE SENTENCE THAT'S REALLY THE FUN!


(Clopin is about to pull the handle to drop the floor out from
underneath Quasi and Phoebus.)

",2255,"(Clopin is about to pull the handle to drop the floor out from
underneath Quasi and Phoebus.)","        JUSTICE IS SWIFT IN THE COURT OF MIRACLES
               I AM THE LAWYERS AND JUDGE ALL IN ONE
               WE LIKE TO GET THE TRIAL OVER WITH QUICKLY
               BECAUSE IT'S THE SENTENCE THAT'S REALLY THE FUN!


(Clopin is about to pull the handle to drop the floor out from
underneath Quasi and Phoebus.)

",justic swift court miracl lawyer judg one like get trial quickli sentenc realli fun clopin pull handl drop floor underneath quasi phoebu,clopin pull handl drop floor underneath quasi phoebu
608,Clopin,"        Any last words?  (Phoebus and Quasi mumble through their
               gags) That's what they all say!

               NOW THAT WE'VE SEEN ALL THE EVIDENCE--

",2264,"(Phoebus and Quasi mumble through their
               gags)","        Any last words?  (Phoebus and Quasi mumble through their
               gags) That's what they all say!

               NOW THAT WE'VE SEEN ALL THE EVIDENCE--

",last word phoebu quasi mumbl gag say seen evid,phoebu quasi mumbl gag
609,Puppet,"        WAIT!  I OBJECT!

",2269,,        WAIT!  I OBJECT!  ,wait object,
610,Clopin,"        OVERRULED!

",2271,,        OVERRULED!  ,overrul,
611,Puppet,"        I OBJECT!

",2273,,        I OBJECT!  ,object,
612,Clopin,"        QUIET!

",2275,,        QUIET!  ,quiet,
613,Puppet,"        DANG.

",2277,,        DANG.  ,dang,
614,Clopin,"        WE FIND YOU TOTALLY INNOCENT...
               WHICH IS THE WORST CRIME OF ALL!

",2279,,        WE FIND YOU TOTALLY INNOCENT...                WHICH IS THE WORST CRIME OF ALL!  ,find total innoc worst crime,
615,Clopin/Gypsies,"SO YOU'RE GOING TO HANG!

(Clopin starts to pull the handle, but stops at Esmeralda's shout)

",2282,"(Clopin starts to pull the handle, but stops at Esmeralda's shout)","SO YOU'RE GOING TO HANG!

 

",go hang clopin start pull handl stop esmeralda shout,clopin start pull handl stop esmeralda shout
616,Esmeralda,"     Stop!

",2286,,     Stop!  ,stop,
617,Quasi/Phoebus," (Muffled) Esmeralda!

",2288,(Muffled),"   Esmeralda!

",muffl esmeralda,muffl
618,Esmeralda,"     These men aren't spies--they're our friends!

(Esmeralda removes the nooses and gags.)

",2290,(Esmeralda removes the nooses and gags.),"     These men aren't spies--they're our friends!

 

",men spi friend esmeralda remov noos gag,esmeralda remov noos gag
619,Clopin,"        Why didn't they say so!?!

",2294,,        Why didn't they say so!?!  ,say,
620,Quasi/Phoebus," We did say so!

",2296,, We did say so!  ,say,
621,Esmeralda,"     (Points at Phoebus)  This is the soldier that saved the
               miller's family, (Points at Quasi) and Quasimodo helped
               me escape the cathedral.

",2298,(Points at Phoebus),"        This is the soldier that saved the
               miller's family, (Points at Quasi) and Quasimodo helped
               me escape the cathedral.

",point phoebu soldier save miller famili point quasi quasimodo help escap cathedr,point phoebu
622,Phoebus,"       (Shouts to crowd) We came to warn you!  Frollo's coming!
               He says he knows where you're hiding, and he's attacking
               at dawn with a thousand men.

",2302,(Shouts to crowd),"         We came to warn you!  Frollo's coming!
               He says he knows where you're hiding, and he's attacking
               at dawn with a thousand men.

",shout crowd came warn frollo come say know hide attack dawn thousand men,shout crowd
623,Esmeralda,"     Then let's waste no time!  We must leave immediately!

(Gypsies begin running everywhere, beginning to pack up.  Esmeralda
moves close to Phoebus.)

",2306,"(Gypsies begin running everywhere, beginning to pack up.  Esmeralda
moves close to Phoebus.)","     Then let's waste no time!  We must leave immediately!

(Gypsies begin running everywhere, beginning to pack up.  Esmeralda
moves close to Phoebus.)

",let wast time must leav immedi gypsi begin run everywher begin pack esmeralda move close phoebu,gypsi begin run everywher begin pack esmeralda move close phoebu
624,Esmeralda,"     You took a terrible risk coming here.  It may not exactly
               show, but we're grateful.

(As she moves closer, Phoebus sees Quasi's depressed look.)

",2311,"(As she moves closer, Phoebus sees Quasi's depressed look.)","     You took a terrible risk coming here.  It may not exactly
               show, but we're grateful.

 

",took terribl risk come may not exactli show grate move closer phoebu see quasi depress look,move closer phoebu see quasi depress look
625,Phoebus,"       Don't thank me.  Thank Quasimodo.  Without his help, I
               would never have found my way here.

(Quasi's face brightens up, but only for a moment.)

",2316,"(Quasi's face brightens up, but only for a moment.)","       Don't thank me.  Thank Quasimodo.  Without his help, I
               would never have found my way here.

 

",thank thank quasimodo without help would never found way quasi face brighten moment,quasi face brighten moment
626,Frollo,"        Nor would I!

(Frollo and his men appear in the doorway.  Soldiers surround the people
and take the gypsies into custody.)

",2321,"(Frollo and his men appear in the doorway.  Soldiers surround the people
and take the gypsies into custody.)","        Nor would I!

(Frollo and his men appear in the doorway.  Soldiers surround the people
and take the gypsies into custody.)

",would frollo men appear doorway soldier surround peopl take gypsi custodi,frollo men appear doorway soldier surround peopl take gypsi custodi
627,Frollo,"        After twenty years of searching, the Court of Miracles is
               mine at last.  (To Quasi)  Dear Quasimodo, I always knew
               you would someday be of use to me.

",2326,(To Quasi),"        After twenty years of searching, the Court of Miracles is
               mine at last.     Dear Quasimodo, I always knew
               you would someday be of use to me.

",twenti year search court miracl mine last quasi dear quasimodo alway knew would someday use,quasi
628,Esmeralda,"     What are you talking about?

",2330,,     What are you talking about?  ,talk,
629,Frollo,"        Why, he led me right to you, my dear.

",2332,,"        Why, he led me right to you, my dear.  ",led right dear,
630,Esmeralda,"     You're a liar!

",2334,,     You're a liar!  ,liar,
631,Frollo,"        And look what else I've caught in my net--Captain
               Phoebus, back from the dead.  Another miracle, no doubt.
               I shall remedy that.  (To all) There will be a little
               bonfire in the square tomorrow, and you're all invited to
               attend.  (To guards)  Lock them up.

",2336,(To all),"        And look what else I've caught in my net--Captain
               Phoebus, back from the dead.  Another miracle, no doubt.
               I shall remedy that.    There will be a little
               bonfire in the square tomorrow, and you're all invited to
               attend.  (To guards)  Lock them up.

",look els caught net captain phoebu back dead anoth miracl doubt shall remedi littl bonfir squar tomorrow invit attend guard lock,
632,Quasimodo,"     No, please, master.

",2342,,"     No, please, master.  ",pleas master,
633,Frollo,"        Take him back to the bell tower, and make sure he stays
               there.

(Dissolve to morning, where a huge crowd has gathered to watch the
burning of Esmeralda, who is on a pyre.  Frollo stands next to her.
Gypsies watch from cages.  As the archdeacon comes out to see what is
happening, guards block him off.)

",2344,"(Dissolve to morning, where a huge crowd has gathered to watch the
burning of Esmeralda, who is on a pyre.  Frollo stands next to her.
Gypsies watch from cages.  As the archdeacon comes out to see what is
happening, guards block him off.)","        Take him back to the bell tower, and make sure he stays
               there.

(Dissolve to morning, where a huge crowd has gathered to watch the
burning of Esmeralda, who is on a pyre.  Frollo stands next to her.
Gypsies watch from cages.  As the archdeacon comes out to see what is
happening, guards block him off.)

",take back bell tower make sure stay dissolv morn huge crowd gather watch burn esmeralda pyre frollo stand next gypsi watch cage archdeacon come see happen guard block,dissolv morn huge crowd gather watch burn esmeralda pyre frollo stand next gypsi watch cage archdeacon come see happen guard block
634,Frollo,"        The prisoner Esmeralda has been found guilty of the crime
               of witchcraft.  The sentence: death!
               of witchcraft.  The sentence: death!

(Cheers go up from the crowd.)

",2352,(Cheers go up from the crowd.),"        The prisoner Esmeralda has been found guilty of the crime
               of witchcraft.  The sentence: death!
               of witchcraft.  The sentence: death!

 

",prison esmeralda found guilti crime witchcraft sentenc death witchcraft sentenc death cheer go crowd,cheer go crowd
635,Frollo,"        (Leans close to Esmeralda)  The time has come, gypsy.
               You stand upon the brink of the abyss.  Yet even now, it
               is not too late.  I can save you from the flames of this
               world, and the next. Choose me, or the fire.

(She spits in his face.)

",2357,(Leans close to Esmeralda),"           The time has come, gypsy.
               You stand upon the brink of the abyss.  Yet even now, it
               is not too late.  I can save you from the flames of this
               world, and the next. Choose me, or the fire.

(She spits in his face.)

",lean close esmeralda time come gypsi stand upon brink abyss yet even not late save flame world next choos fire spit face,lean close esmeralda
636,Frollo,"        The gypsy Esmeralda has refused to recant.  This evil
               witch has put the soul of every citizen of Paris in
               mortal danger...

(His voice trails off as we fly up to the chained Quasimodo.)

",2364,(His voice trails off as we fly up to the chained Quasimodo.),"        The gypsy Esmeralda has refused to recant.  This evil
               witch has put the soul of every citizen of Paris in
               mortal danger...

 

",gypsi esmeralda refus recant evil witch put soul everi citizen pari mortal danger voic trail fli chain quasimodo,voic trail fli chain quasimodo
637,Hugo,"          Come on, Quasi!  Snap out of it!

",2370,,"          Come on, Quasi!  Snap out of it!  ",come quasi snap,
638,Victor,"        Your friends are down there!

",2372,,        Your friends are down there!  ,friend,
639,Quasimodo,"     It's all my fault.

",2374,,     It's all my fault.  ,fault,
640,Laverne,"       You gotta break these chains!

",2376,,       You gotta break these chains!  ,gotta break chain,
641,Quasimodo,"     I can't.  I tried.  What difference would it make?

",2378,,     I can't.  I tried.  What difference would it make?  ,tri differ would make,
642,Victor,"        But you can't let Frollo win!

",2380,,        But you can't let Frollo win!  ,let frollo win,
643,Quasimodo,"     He already has.

",2382,,     He already has.  ,alreadi,
644,Hugo,"          So, you're giving up?  That's it?

",2384,,"          So, you're giving up?  That's it?  ",give,
645,Laverne,"       These chains aren't what's holding you back, Quasimodo.

",2386,,"       These chains aren't what's holding you back, Quasimodo.  ",chain hold back quasimodo,
646,Quasimodo,"     Leave me alone.

(The 'goyles finally give up, and move away.)

",2388,"(The 'goyles finally give up, and move away.)","     Leave me alone.

 

",leav alon goyl final give move away,goyl final give move away
647,Hugo,"          Okay.  Okay, Quasi, we'll leave you alone.

",2392,,"          Okay.  Okay, Quasi, we'll leave you alone.  ",okay okay quasi leav alon,
648,Victor,"        After all, we're only made of stone.

(Victor and Hugo turn to stone.)

",2394,(Victor and Hugo turn to stone.),"        After all, we're only made of stone.

 

",made stone victor hugo turn stone,victor hugo turn stone
649,Laverne,"       We just thought maybe you were made of something
               stronger...

(Laverne turns to stone.  Quasi sees Esmeralda below, about to be burned
at the stake.  He begins to pull at the chains.)

",2398,"(Laverne turns to stone.  Quasi sees Esmeralda below, about to be burned
at the stake.  He begins to pull at the chains.)","       We just thought maybe you were made of something
               stronger...

(Laverne turns to stone.  Quasi sees Esmeralda below, about to be burned
at the stake.  He begins to pull at the chains.)

",thought mayb made someth stronger lavern turn stone quasi see esmeralda burn stake begin pull chain,lavern turn stone quasi see esmeralda burn stake begin pull chain
650,Frollo,"        ...for justice, for Paris, and for her own salvation!  It
               is my shameful duty to send this poor girl back where she
               belongs!

(He touches the torch to the pyre, starting the fire.)

",2404,"(He touches the torch to the pyre, starting the fire.)","        ...for justice, for Paris, and for her own salvation!  It
               is my shameful duty to send this poor girl back where she
               belongs!

 

",justic pari salvat shame duti send poor girl back belong touch torch pyre start fire,touch torch pyre start fire
651,Quasimodo,"     No!!!!!!

(He begins to pull harder and harder.  The bells begin to quietly ring
as he shakes the very building, ripping out pillars of stone.  Finally
he is freed.  He races off and grabs a rope.  Leaping off the edge of
the cathedral, he lassos a gargoyle and rappels down the side of the
building.  Finally, he's close enough.  He jumps off, flies out over the
crowd and lands on the platform.  He quickly breaks Esmeralda's ropes.
A trio of guards come at him, but Quasi grabs a torch and swings it at
them, scaring them off.  He grabs the rope and climbs back to the top of
the building.)

",2410,"(He begins to pull harder and harder.  The bells begin to quietly ring
as he shakes the very building, ripping out pillars of stone.  Finally
he is freed.  He races off and grabs a rope.  Leaping off the edge of
the cathedral, he lassos a gargoyle and rappels down the side of the
building.  Finally, he's close enough.  He jumps off, flies out over the
crowd and lands on the platform.  He quickly breaks Esmeralda's ropes.
A trio of guards come at him, but Quasi grabs a torch and swings it at
them, scaring them off.  He grabs the rope and climbs back to the top of
the building.)","     No!!!!!!

(He begins to pull harder and harder.  The bells begin to quietly ring
as he shakes the very building, ripping out pillars of stone.  Finally
he is freed.  He races off and grabs a rope.  Leaping off the edge of
the cathedral, he lassos a gargoyle and rappels down the side of the
building.  Finally, he's close enough.  He jumps off, flies out over the
crowd and lands on the platform.  He quickly breaks Esmeralda's ropes.
A trio of guards come at him, but Quasi grabs a torch and swings it at
them, scaring them off.  He grabs the rope and climbs back to the top of
the building.)

",begin pull harder harder bell begin quietli ring shake build rip pillar stone final freed race grab rope leap edg cathedr lasso gargoyl rappel side build final close enough jump fli crowd land platform quickli break esmeralda rope trio guard come quasi grab torch swing scare grab rope climb back top build,begin pull harder harder bell begin quietli ring shake build rip pillar stone final freed race grab rope leap edg cathedr lasso gargoyl rappel side build final close enough jump fli crowd land platform quickli break esmeralda rope trio guard come quasi grab torch swing scare grab rope climb back top build
652,Frollo,"        Quasimodo!

(He reaches the top of the building and stands in front of the giant
stained glass window.  He holds Esmeralda's body high above his head.)

",2422,"(He reaches the top of the building and stands in front of the giant
stained glass window.  He holds Esmeralda's body high above his head.)","        Quasimodo!

(He reaches the top of the building and stands in front of the giant
stained glass window.  He holds Esmeralda's body high above his head.)

",quasimodo reach top build stand front giant stain glass window hold esmeralda bodi high head,reach top build stand front giant stain glass window hold esmeralda bodi high head
653,Quasimodo,"     Sanctuary!!  Sanctuary!!  Sanctuary!!

(The crowd cheers.  Frollo is not pleased.)

",2427,(The crowd cheers.  Frollo is not pleased.),"     Sanctuary!!  Sanctuary!!  Sanctuary!!

 

",sanctuari sanctuari sanctuari crowd cheer frollo not pleas,crowd cheer frollo not pleas
654,Frollo,"        Captain!

",2431,,        Captain!  ,captain,
655,Guard 1,"       Sir?

",2433,,       Sir?  ,sir,
656,Frollo,"        Seize the cathedral!

(Back to the top, Quasi has brought the still unconscious Esmeralda into
the bedroom.  He lies her down on the bed.)

",2435,"(Back to the top, Quasi has brought the still unconscious Esmeralda into
the bedroom.  He lies her down on the bed.)","        Seize the cathedral!

(Back to the top, Quasi has brought the still unconscious Esmeralda into
the bedroom.  He lies her down on the bed.)

",seiz cathedr back top quasi brought still unconsci esmeralda bedroom lie bed,back top quasi brought still unconsci esmeralda bedroom lie bed
657,Quasimodo,"     Don't worry.  You'll be safe here.

(Quasi leaps down, then grabs a beam of wood and throws it at the
advancing soldiers on the ground.  They scurry like ants.)

",2440,"(Quasi leaps down, then grabs a beam of wood and throws it at the
advancing soldiers on the ground.  They scurry like ants.)","     Don't worry.  You'll be safe here.

(Quasi leaps down, then grabs a beam of wood and throws it at the
advancing soldiers on the ground.  They scurry like ants.)

",worri safe quasi leap grab beam wood throw advanc soldier ground scurri like ant,quasi leap grab beam wood throw advanc soldier ground scurri like ant
658,Frollo,"        Come back, you cowards!  (To guards at Phoebus' cage)
               You men!  Pick up that beam!  Break down the door!

(The men oblige Frollo, leaving only Guard 2.  Phoebus grabs him around
the neck from inside the cage.)

",2445,(To guards at Phoebus' cage),"        Come back, you cowards!   
               You men!  Pick up that beam!  Break down the door!

(The men oblige Frollo, leaving only Guard 2.  Phoebus grabs him around
the neck from inside the cage.)

",come back coward guard phoebu cage men pick beam break door men oblig frollo leav guard phoebu grab around neck insid cage,guard phoebu cage
659,Phoebus,"       Alone at last!

(He bonks the guard on the head, and as Guard 2 falls to the ground, he
grabs the keys to the lock.  The guards, meanwhile, have begun battering
the door.  Phoebus unlocks himself, then leaps on top of the cage.)

",2451,"(He bonks the guard on the head, and as Guard 2 falls to the ground, he
grabs the keys to the lock.  The guards, meanwhile, have begun battering
the door.  Phoebus unlocks himself, then leaps on top of the cage.)","       Alone at last!

(He bonks the guard on the head, and as Guard 2 falls to the ground, he
grabs the keys to the lock.  The guards, meanwhile, have begun battering
the door.  Phoebus unlocks himself, then leaps on top of the cage.)

",alon last bonk guard head guard fall ground grab key lock guard meanwhil begun batter door phoebu unlock leap top cage,bonk guard head guard fall ground grab key lock guard meanwhil begun batter door phoebu unlock leap top cage
660,Phoebus,"       Citizens of Paris!  Frollo has persecuted our people,
               ransacked our city!  Now he has declared war on Notre
               Dame herself!  Will we allow it?!?

",2457,,"       Citizens of Paris!  Frollo has persecuted our people,                ransacked our city!  Now he has declared war on Notre                Dame herself!  Will we allow it?!?  ",citizen pari frollo persecut peopl ransack citi declar war notr dame allow,
661,Crowd,"         No!!!

(As the crowd begins to break loose the gypsies, the guards continue
their assault.  Soon, the crowd swarms around the door.)

",2461,"(As the crowd begins to break loose the gypsies, the guards continue
their assault.  Soon, the crowd swarms around the door.)","         No!!!

(As the crowd begins to break loose the gypsies, the guards continue
their assault.  Soon, the crowd swarms around the door.)

",crowd begin break loos gypsi guard continu assault soon crowd swarm around door,crowd begin break loos gypsi guard continu assault soon crowd swarm around door
662,Hugo,"          I think the cavalry's here!

",2466,,          I think the cavalry's here!  ,think cavalri,
663,Quasimodo,"     (Sees Phoebus) Hey!  Isn't that--

",2468,(Sees Phoebus),"       Hey!  Isn't that--

",see phoebu hey,see phoebu
664,Hugo,"          Feeble!

",2470,,          Feeble!  ,feebl,
665,Laverne,"       Doofus!

",2472,,       Doofus!  ,doofu,
666,Quasimodo,"     Phoebus!

(The crowds continue to fight.  Quasi continues to drop things on the
advancing troops.  Victor drops a brick, landing square on a guard's
head.)

",2474,"(The crowds continue to fight.  Quasi continues to drop things on the
advancing troops.  Victor drops a brick, landing square on a guard's
head.)","     Phoebus!

(The crowds continue to fight.  Quasi continues to drop things on the
advancing troops.  Victor drops a brick, landing square on a guard's
head.)

",phoebu crowd continu fight quasi continu drop thing advanc troop victor drop brick land squar guard head,crowd continu fight quasi continu drop thing advanc troop victor drop brick land squar guard head
667,Victor,"        Sorry!  Sorry!

(Hugo throws a rock in his mouth, then chomps it up, flies around like a
bomber, ending up on the ledge.  He begins spitting out pebbles like a
machine gun.  Meanwhile, Frollo is supervising the guards at the door.)

",2480,"(Hugo throws a rock in his mouth, then chomps it up, flies around like a
bomber, ending up on the ledge.  He begins spitting out pebbles like a
machine gun.  Meanwhile, Frollo is supervising the guards at the door.)","        Sorry!  Sorry!

(Hugo throws a rock in his mouth, then chomps it up, flies around like a
bomber, ending up on the ledge.  He begins spitting out pebbles like a
machine gun.  Meanwhile, Frollo is supervising the guards at the door.)

",sorri sorri hugo throw rock mouth chomp fli around like bomber end ledg begin spit pebbl like machin gun meanwhil frollo supervis guard door,hugo throw rock mouth chomp fli around like bomber end ledg begin spit pebbl like machin gun meanwhil frollo supervis guard door
668,Guard,"         Harder!

(As the fighting continues, a guard breaks the lock off the stockade.
The old prisoner is once again free.)

",2486,"(As the fighting continues, a guard breaks the lock off the stockade.
The old prisoner is once again free.)","         Harder!

(As the fighting continues, a guard breaks the lock off the stockade.
The old prisoner is once again free.)

",harder fight continu guard break lock stockad old prison free,fight continu guard break lock stockad old prison free
669,Old Prisoner,"  I'm free!  I'm free!

(He steps into a hole labeled ""Mon Sewer"".)

",2491,"(He steps into a hole labeled ""Mon Sewer"".)","  I'm free!  I'm free!

 

",free free step hole label mon sewer,step hole label mon sewer
670,Old Prisoner,"  Dang it!

(A grappling hook reaches Quasimodo.  He grabs it, then pulls the rope
tight.  Three guards smash into the building.  Meanwhile, Victor and
Hugo are building a catapult.  They finally are finished and ready to
fire.)

",2495,"(A grappling hook reaches Quasimodo.  He grabs it, then pulls the rope
tight.  Three guards smash into the building.  Meanwhile, Victor and
Hugo are building a catapult.  They finally are finished and ready to
fire.)","  Dang it!

(A grappling hook reaches Quasimodo.  He grabs it, then pulls the rope
tight.  Three guards smash into the building.  Meanwhile, Victor and
Hugo are building a catapult.  They finally are finished and ready to
fire.)

",dang grappl hook reach quasimodo grab pull rope tight three guard smash build meanwhil victor hugo build catapult final finish readi fire,grappl hook reach quasimodo grab pull rope tight three guard smash build meanwhil victor hugo build catapult final finish readi fire
671,Victor,"        Ready...aim...fire!

(They push the catapult off the ledge, sending it crashing to the
ground.  Soldiers scatter as it hits.)

",2502,"(They push the catapult off the ledge, sending it crashing to the
ground.  Soldiers scatter as it hits.)","        Ready...aim...fire!

(They push the catapult off the ledge, sending it crashing to the
ground.  Soldiers scatter as it hits.)

",readi aim fire push catapult ledg send crash ground soldier scatter hit,push catapult ledg send crash ground soldier scatter hit
672,Victor,"        Are you sure that's how it works?

(The catapult, upside down, springs, sending the cart bottom on top of
some soldiers.)

",2507,"(The catapult, upside down, springs, sending the cart bottom on top of
some soldiers.)","        Are you sure that's how it works?

(The catapult, upside down, springs, sending the cart bottom on top of
some soldiers.)

",sure work catapult upsid spring send cart bottom top soldier,catapult upsid spring send cart bottom top soldier
673,Hugo,"          Works for me!

(More fighting.  Once again, Guard 1 is defeated by Phoebus, and he ends
up behind Achilles.)

",2512,"(More fighting.  Once again, Guard 1 is defeated by Phoebus, and he ends
up behind Achilles.)","          Works for me!

(More fighting.  Once again, Guard 1 is defeated by Phoebus, and he ends
up behind Achilles.)

",work fight guard defeat phoebu end behind achil,fight guard defeat phoebu end behind achil
674,Phoebus,"       Achilles!  Sit!

(And the horse obeys.  Cut to Laverne, sending the birds to attack, ala
""The Wizard of Oz."")

",2517,"(And the horse obeys.  Cut to Laverne, sending the birds to attack, ala
""The Wizard of Oz."")","       Achilles!  Sit!

(And the horse obeys.  Cut to Laverne, sending the birds to attack, ala
""The Wizard of Oz."")

",achil sit hors obey cut lavern send bird attack ala wizard oz,hors obey cut lavern send bird attack ala wizard oz
675,Laverne,"       Fly, my pretties!  Fly!  Fly!

(The guards continue to work on the door.)

",2522,(The guards continue to work on the door.),"       Fly, my pretties!  Fly!  Fly!

 

",fli pretti fli fli guard continu work door,guard continu work door
676,Guard,"         Put your backs into it!

(Meanwhile, Victor is using Hugo as a bellows to warm up the fire on the
lead pot.  Quasi attaches a rope to it, then dumps it over, sending fire
pouring out of the tower and onto the scattering guards below.  The
guards battering the door run, but Frollo manages to get inside the
cathedral safely.  As he does, the archdeacon runs up to him.)

",2526,"(Meanwhile, Victor is using Hugo as a bellows to warm up the fire on the
lead pot.  Quasi attaches a rope to it, then dumps it over, sending fire
pouring out of the tower and onto the scattering guards below.  The
guards battering the door run, but Frollo manages to get inside the
cathedral safely.  As he does, the archdeacon runs up to him.)","         Put your backs into it!

(Meanwhile, Victor is using Hugo as a bellows to warm up the fire on the
lead pot.  Quasi attaches a rope to it, then dumps it over, sending fire
pouring out of the tower and onto the scattering guards below.  The
guards battering the door run, but Frollo manages to get inside the
cathedral safely.  As he does, the archdeacon runs up to him.)

",put back meanwhil victor use hugo bellow warm fire lead pot quasi attach rope dump send fire pour tower onto scatter guard guard batter door run frollo manag get insid cathedr safe archdeacon run,meanwhil victor use hugo bellow warm fire lead pot quasi attach rope dump send fire pour tower onto scatter guard guard batter door run frollo manag get insid cathedr safe archdeacon run
677,Archdeacon,"    Frollo, have you gone mad?  I will not tolerate this
               assault on the house of God!

(He shoves the archdeacon to the ground.)

",2534,(He shoves the archdeacon to the ground.),"    Frollo, have you gone mad?  I will not tolerate this
               assault on the house of God!

 

",frollo gone mad not toler assault hous god shove archdeacon ground,shove archdeacon ground
678,Frollo,"        Silence, you old fool!  The hunchback and I have
               unfinished business to attend to.  And this time, you
               will not interfere.

(He closes the door and locks it from the inside.  Upstairs, Quasi
bursts into the bedroom jubilantly.)

",2539,"(He closes the door and locks it from the inside.  Upstairs, Quasi
bursts into the bedroom jubilantly.)","        Silence, you old fool!  The hunchback and I have
               unfinished business to attend to.  And this time, you
               will not interfere.

(He closes the door and locks it from the inside.  Upstairs, Quasi
bursts into the bedroom jubilantly.)

",silenc old fool hunchback unfinish busi attend time not interfer close door lock insid upstair quasi burst bedroom jubilantli,close door lock insid upstair quasi burst bedroom jubilantli
679,Quasimodo,"     We've done it, Esmeralda!  We've beaten them back!
               Come and see!

(She doesn't move.)

",2546,(She doesn't move.),"     We've done it, Esmeralda!  We've beaten them back!
               Come and see!

 

",done esmeralda beaten back come see move,move
680,Quasimodo,"     Esmeralda?  Wake up!  You're safe now.

(He pauses, but still nothing.)

",2551,"(He pauses, but still nothing.)","     Esmeralda?  Wake up!  You're safe now.

 

",esmeralda wake safe paus still noth,paus still noth
681,Quasimodo,"     Esmeralda?  Oh, no!

(He gets a spoonful of water, and tries to make her drink it.  She
doesn't.)

",2555,"(He gets a spoonful of water, and tries to make her drink it.  She
doesn't.)","     Esmeralda?  Oh, no!

(He gets a spoonful of water, and tries to make her drink it.  She
doesn't.)

",esmeralda oh get spoon water tri make drink,get spoon water tri make drink
682,Quasimodo,"     Oh no.

(He begins to cry. Frollo enters and touches Quasi on his hump.)

",2560,(He begins to cry. Frollo enters and touches Quasi on his hump.),"     Oh no.

 

",oh begin cri frollo enter touch quasi hump,begin cri frollo enter touch quasi hump
683,Quasimodo,"     You killed her.

",2564,,     You killed her.  ,kill,
684,Frollo,"        It was my duty, horrible as it was.  I hope you can
               forgive me.  There, there, Quasimodo, I know it hurts.
               But now, the time has come to end your suffering.

(We see that Frollo has a dagger.  As Frollo raises it to stab him,
Quasi sees the shadow of the dagger.  He turns and struggles with Frollo
only briefly, before wresting the dagger from Frollo's hands and backing
him into a corner.)

",2566,"(We see that Frollo has a dagger.  As Frollo raises it to stab him,
Quasi sees the shadow of the dagger.  He turns and struggles with Frollo
only briefly, before wresting the dagger from Frollo's hands and backing
him into a corner.)","        It was my duty, horrible as it was.  I hope you can
               forgive me.  There, there, Quasimodo, I know it hurts.
               But now, the time has come to end your suffering.

(We see that Frollo has a dagger.  As Frollo raises it to stab him,
Quasi sees the shadow of the dagger.  He turns and struggles with Frollo
only briefly, before wresting the dagger from Frollo's hands and backing
him into a corner.)

",duti horribl hope forgiv quasimodo know hurt time come end suffer see frollo dagger frollo rais stab quasi see shadow dagger turn struggl frollo briefli wrest dagger frollo hand back corner,see frollo dagger frollo rais stab quasi see shadow dagger turn struggl frollo briefli wrest dagger frollo hand back corner
685,Frollo,"        Now, now, listen to me, Quasimodo.

",2575,,"        Now, now, listen to me, Quasimodo.  ",listen quasimodo,
686,Quasimodo,"     No, you listen!  All my life you have told me the world
               is a dark, cruel place.  But now, I see that the only
               thing dark and cruel about it is people like you!

(He throws away the dagger.)

",2577,(He throws away the dagger.),"     No, you listen!  All my life you have told me the world
               is a dark, cruel place.  But now, I see that the only
               thing dark and cruel about it is people like you!

 

",listen life told world dark cruel place see thing dark cruel peopl like throw away dagger,throw away dagger
687,Esmeralda,"     Quasimodo?

(He turns and sees Esmeralda sitting on the bed.)

",2583,(He turns and sees Esmeralda sitting on the bed.),"     Quasimodo?

 

",quasimodo turn see esmeralda sit bed,turn see esmeralda sit bed
688,Quasimodo,"     Esmeralda!

",2587,,     Esmeralda!  ,esmeralda,
689,Frollo,"        She lives!

(Frollo grabs a sword.)

",2589,(Frollo grabs a sword.),"        She lives!

 

",live frollo grab sword,frollo grab sword
